#HEADER
#TITLES
,,Axial Displacement,Axial Load
#UNITS
,,mm,N
#DATATYPES
Huge,Double,Float,Float
#DATA
10181,49.70704,-0.4882,-1617
10182,49.71192,-0.3783,-1373
10183,49.71680,-0.1997,-1063
10184,49.72168,-0.01832,-801.5
10185,49.72657,0.09709,-663.3
10186,49.73145,0.1255,-663.3
10187,49.73633,0.07969,-800
10188,49.74122,-0.04213,-1047
10189,49.74610,-0.2125,-1330
10190,49.75098,-0.3939,-1604
10191,49.75586,-0.5423,-1806
10192,49.76075,-0.621,-1893
10193,49.76563,-0.6311,-1869
10194,49.77051,-0.5917,-1761
10195,49.77540,-0.5294,-1627
10196,49.78028,-0.4809,-1545
10197,49.78516,-0.4745,-1550
10198,49.79004,-0.4974,-1611
10199,49.79493,-0.5157,-1648
10200,49.79981,-0.4882,-1564
10201,49.80469,-0.3957,-1374
10202,49.80958,-0.2647,-1166
10203,49.81446,-0.1667,-1039
10204,49.81934,-0.153,-1059
10205,49.82422,-0.2189,-1222
10206,49.82911,-0.3343,-1442
10207,49.83399,-0.4232,-1578
10208,49.83887,-0.4305,-1555
10209,49.84376,-0.3627,-1387
10210,49.84864,-0.2473,-1167
10211,49.85352,-0.1401,-1004
10212,49.85840,-0.08977,-948.8
10213,49.86329,-0.08702,-970.2
10214,49.86817,-0.1044,-1018
10215,49.87305,-0.1163,-1046
10216,49.87793,-0.1081,-1021
10217,49.88282,-0.08427,-966.4
10218,49.88770,-0.05862,-922.8
10219,49.89258,-0.04763,-916
10220,49.89747,-0.05038,-932.8
10221,49.90235,-0.05404,-944.2
10222,49.90723,-0.04488,-921.3
10223,49.91211,-0.02107,-874.8
10224,49.91700,0.006412,-834.3
10225,49.92188,0.02107,-822.9
10226,49.92676,0.01649,-847.3
10227,49.93165,0.002748,-883.9
10228,49.93653,-0.006412,-903.8
10229,49.94141,-9.16E-4,-886.2
10230,49.94629,0.01466,-849.6
10231,49.95118,0.0284,-824.4
10232,49.95606,0.02748,-838.9
10233,49.96094,0.01191,-882.4
10234,49.96583,-0.008244,-927.4
10235,49.97071,-0.01557,-938.1
10236,49.97559,-0.00458,-906.1
10237,49.98047,0.01374,-861.8
10238,49.98536,0.02656,-838.1
10239,49.99024,0.02107,-860.3
10240,49.99512,0.003664,-906.8
10241,50.00001,-0.01374,-945.7
10242,50.00489,-0.01557,-940.4
10243,50.00977,0,-899.2
10244,50.01465,0.01924,-854.9
10245,50.01954,0.02748,-844.2
10246,50.02442,0.01466,-882.4
10247,50.02930,-0.008244,-939.6
10248,50.03418,-0.02748,-980.1
10249,50.03907,-0.03023,-977.8
10250,50.04395,-0.02015,-949.6
10251,50.04883,-0.01466,-937.3
10252,50.05372,-0.02748,-975.5
10253,50.05860,-0.05862,-1047
10254,50.06348,-0.08977,-1101
10255,50.06836,-0.08977,-1082
10256,50.07325,-0.04946,-979.3
10257,50.07813,0.01557,-842.7
10258,50.08301,0.07419,-741.2
10259,50.08790,0.08977,-740.4
10260,50.09278,0.06229,-822.1
10261,50.09766,0.01282,-933.5
10262,50.10254,-0.03206,-1015
10263,50.10743,-0.04305,-1023
10264,50.11231,-0.02931,-980.9
10265,50.11719,-0.007328,-928.2
10266,50.12208,0.007328,-902.2
10267,50.12696,0.006412,-909.9
10268,50.13184,0.00458,-915.2
10269,50.13672,0.0229,-864.8
10270,50.14161,0.0687,-766.4
10271,50.14649,0.1273,-654.9
10272,50.15137,0.163,-600.7
10273,50.15626,0.1429,-693.1
10274,50.16114,0.06503,-885.4
10275,50.16602,-0.04946,-1098
10276,50.17090,-0.163,-1281
10277,50.17579,-0.2372,-1382
10278,50.18067,-0.273,-1421
10279,50.18555,-0.2867,-1430
10280,50.19043,-0.2922,-1427
10281,50.19532,-0.2949,-1424
10282,50.20020,-0.2949,-1420
10283,50.20508,-0.2949,-1415
10284,50.20997,-0.3014,-1430
10285,50.21485,-0.3307,-1494
10286,50.21973,-0.3865,-1590
10287,50.22461,-0.4589,-1699
10288,50.22950,-0.5267,-1788
10289,50.23438,-0.5652,-1827
10290,50.23926,-0.5807,-1838
10291,50.24415,-0.6036,-1873
10292,50.24903,-0.665,-1981
10293,50.25391,-0.7777,-2152
10294,50.25879,-0.8986,-2310
10295,50.26368,-0.9489,-2340
10296,50.26856,-0.8903,-2160
10297,50.27344,-0.7181,-1807
10298,50.27833,-0.5001,-1460
10299,50.28321,-0.3636,-1287
10300,50.28809,-0.3737,-1376
10301,50.29297,-0.5432,-1735
10302,50.29786,-0.818,-2204
10303,50.30274,-1.08,-2583
10304,50.30762,-1.227,-2750
10305,50.31251,-1.253,-2727
10306,50.31739,-1.206,-2582
10307,50.32227,-1.124,-2395
10308,50.32715,-1.033,-2224
10309,50.33204,-0.9462,-2075
10310,50.33692,-0.8628,-1940
10311,50.34180,-0.785,-1824
10312,50.34668,-0.7346,-1762
10313,50.35157,-0.7438,-1818
10314,50.35645,-0.8381,-2041
10315,50.36133,-1.009,-2369
10316,50.36622,-1.188,-2660
10317,50.37110,-1.286,-2785
10318,50.37598,-1.276,-2698
10319,50.38086,-1.172,-2438
10320,50.38575,-1.005,-2120
10321,50.39063,-0.8418,-1861
10322,50.39551,-0.7319,-1713
10323,50.40040,-0.6806,-1658
10324,50.40528,-0.6659,-1659
10325,50.41016,-0.6842,-1720
10326,50.41504,-0.7484,-1872
10327,50.41993,-0.8793,-2131
10328,50.42481,-1.068,-2462
10329,50.42969,-1.277,-2801
10330,50.43458,-1.438,-3025
10331,50.43946,-1.499,-3060
10332,50.44434,-1.466,-2930
10333,50.44922,-1.368,-2688
10334,50.45411,-1.243,-2448
10335,50.45899,-1.151,-2298
10336,50.46387,-1.112,-2253
10337,50.46876,-1.106,-2254
10338,50.47364,-1.105,-2262
10339,50.47852,-1.087,-2218
10340,50.48340,-1.034,-2115
10341,50.48829,-0.938,-1953
10342,50.49317,-0.7896,-1723
10343,50.49805,-0.5798,-1427
10344,50.50293,-0.3142,-1074
10345,50.50782,-0.01466,-720.6
10346,50.51270,0.2546,-226.7
10347,50.51758,0.4122,197.7
10348,50.52247,0.4342,155.7
10349,50.52735,0.3343,-318.3
10350,50.53223,0.1484,-840.4
10351,50.53711,-0.03023,-1110
10352,50.54200,-0.1154,-1205
10353,50.54688,-0.1145,-1165
10354,50.55176,-0.07236,-1063
10355,50.55665,-0.03755,-1003
10356,50.56153,-0.06503,-1086
10357,50.56641,-0.1777,-1315
10358,50.57129,-0.3499,-1568
10359,50.57618,-0.5212,-1795
10360,50.58106,-0.6366,-1930
10361,50.58594,-0.6851,-1966
10362,50.59083,-0.6888,-1940
10363,50.59571,-0.6687,-1879
10364,50.60059,-0.6421,-1817
10365,50.60547,-0.6284,-1790
10366,50.61036,-0.6494,-1854
10367,50.61524,-0.7218,-2011
10368,50.62012,-0.8418,-2203
10369,50.62501,-0.9783,-2386
10370,50.62989,-1.069,-2485
10371,50.63477,-1.074,-2436
10372,50.63965,-0.9893,-2217
10373,50.64454,-0.8271,-1903
10374,50.64942,-0.643,-1611
10375,50.65430,-0.5047,-1427
10376,50.65918,-0.4296,-1339
10377,50.66407,-0.3801,-1280
10378,50.66895,-0.3087,-1174
10379,50.67383,-0.1612,-956.4
10380,50.67872,0.05954,-664.1
10381,50.68360,0.2949,-139.7
10382,50.68848,0.469,383.2
10383,50.69336,0.5303,505.3
10384,50.69825,0.4955,258.8
10385,50.70313,0.381,-246.5
10386,50.70801,0.2226,-725.9
10387,50.71290,0.0632,-1014
10388,50.71778,-0.07786,-1208
10389,50.72266,-0.196,-1364
10390,50.72754,-0.294,-1489
10391,50.73243,-0.36,-1563
10392,50.73731,-0.3865,-1578
10393,50.74219,-0.3755,-1528
10394,50.74708,-0.3389,-1437
10395,50.75196,-0.2931,-1344
10396,50.75684,-0.2464,-1259
10397,50.76172,-0.2024,-1182
10398,50.76661,-0.1374,-1068
10399,50.77149,-0.03206,-897.7
10400,50.77637,0.09893,-694.6
10401,50.78126,0.2098,-476.3
10402,50.78614,0.251,-395.4
10403,50.79102,0.2308,-513.7
10404,50.79590,0.185,-671
10405,50.80079,0.1667,-706.8
10406,50.80567,0.2317,-450.4
10407,50.81055,0.3746,38.93
10408,50.81543,0.5093,470.2
10409,50.82032,0.5212,375.5
10410,50.82520,0.3481,-399.2
10411,50.83008,0.003664,-1179
10412,50.83497,-0.3627,-1647
10413,50.83985,-0.5569,-1885
10414,50.84473,-0.512,-1675
10415,50.84961,-0.251,-1198
10416,50.85450,0.1328,-554.2
10417,50.85938,0.4717,393.1
10418,50.86426,0.6586,1006
10419,50.86915,0.6971,1017
10420,50.87403,0.6613,784.7
10421,50.87891,0.6183,554.9
10422,50.88379,0.6174,603
10423,50.88868,0.6787,935.8
10424,50.89356,0.7777,1375
10425,50.89844,0.8693,1705
10426,50.90333,0.9086,1794
10427,50.90821,0.8912,1607
10428,50.91309,0.8225,1176
10429,50.91797,0.7126,651.9
10430,50.92286,0.5862,158.8
10431,50.92774,0.4809,-175.6
10432,50.93262,0.4378,-271.7
10433,50.93751,0.4662,-79.38
10434,50.94239,0.5734,421.3
10435,50.94727,0.7319,1091
10436,50.95215,0.8784,1711
10437,50.95704,0.9599,2005
10438,50.96192,0.9783,1997
10439,50.96680,0.97,1894
10440,50.97168,0.9718,1903
10441,50.97657,1.011,2143
10442,50.98145,1.078,2391
10443,50.98633,1.118,2429
10444,50.99122,1.074,2006
10445,50.99610,0.9233,1138
10446,51.00098,0.7154,288.5
10447,51.00586,0.5624,-181.7
10448,51.01075,0.5358,-171
10449,51.01563,0.6174,260.3
10450,51.02051,0.7648,909.9
10451,51.02540,0.8793,1372
10452,51.03028,0.8986,1369
10453,51.03516,0.8427,1003
10454,51.04004,0.7612,604.5
10455,51.04493,0.7264,498.4
10456,51.04981,0.7694,786.2
10457,51.05469,0.8702,1313
10458,51.05958,0.9581,1704
10459,51.06446,0.9618,1611
10460,51.06934,0.8674,1027
10461,51.07422,0.7026,280.1
10462,51.07911,0.5368,-285.5
10463,51.08399,0.4314,-567.9
10464,51.08887,0.3792,-675.5
10465,51.09376,0.338,-770.2
10466,51.09864,0.2693,-925.1
10467,51.10352,0.1585,-1102
10468,51.10840,0.03023,-1265
10469,51.11329,-0.06595,-1372
10470,51.11817,-0.1108,-1402
10471,51.12305,-0.1282,-1408
10472,51.12793,-0.1566,-1450
10473,51.13282,-0.2336,-1572
10474,51.13770,-0.3618,-1747
10475,51.14258,-0.4919,-1899
10476,51.14747,-0.5523,-1937
10477,51.15235,-0.5184,-1815
10478,51.15723,-0.3984,-1559
10479,51.16211,-0.2281,-1269
10480,51.16700,-0.0687,-1039
10481,51.17188,0.03939,-901.5
10482,51.17676,0.1044,-822.1
10483,51.18165,0.1585,-748.8
10484,51.18653,0.2134,-649.6
10485,51.19141,0.2739,-500.7
10486,51.19629,0.3307,-353.4
10487,51.20118,0.3591,-293.9
10488,51.20606,0.36,-321.4
10489,51.21094,0.3536,-360.3
10490,51.21583,0.3673,-290.1
10491,51.22071,0.4296,-45.8
10492,51.22559,0.5413,344.3
10493,51.23047,0.676,812.9
10494,51.23536,0.7877,1191
10495,51.24024,0.8326,1304
10496,51.24512,0.8042,1050
10497,51.25001,0.6787,409.1
10498,51.25489,0.4562,-428.2
10499,51.25977,0.1804,-1057
10500,51.26465,-0.07877,-1389
10501,51.26954,-0.2244,-1556
10502,51.27442,-0.2162,-1449
10503,51.27930,-0.05313,-1122
10504,51.28418,0.2217,-596.1
10505,51.28907,0.4681,86.25
10506,51.29395,0.556,324.4
10507,51.29883,0.4507,-264.1
10508,51.30372,0.1759,-1005
10509,51.30860,-0.1117,-1430
10510,51.31348,-0.2198,-1495
10511,51.31836,-0.0687,-1168
10512,51.32325,0.316,-298.5
10513,51.32813,0.7887,1369
10514,51.33301,1.149,2702
10515,51.33790,1.271,2869
10516,51.34278,1.178,2072
10517,51.34766,0.9389,838.9
10518,51.35254,0.6824,-59.54
10519,51.35743,0.5166,-518.3
10520,51.36231,0.4232,-731.3
10521,51.36719,0.3233,-947.3
10522,51.37208,0.1264,-1249
10523,51.37696,-0.1685,-1638
10524,51.38184,-0.4772,-2020
10525,51.38672,-0.6604,-2192
10526,51.39161,-0.6613,-2091
10527,51.39649,-0.5111,-1753
10528,51.40137,-0.2949,-1398
10529,51.40626,-0.1695,-1242
10530,51.41114,-0.2061,-1375
10531,51.41602,-0.4003,-1762
10532,51.42090,-0.6641,-2177
10533,51.42579,-0.8427,-2385
10534,51.43067,-0.8766,-2346
10535,51.43555,-0.7932,-2124
10536,51.44043,-0.6448,-1837
10537,51.44532,-0.5102,-1629
10538,51.45020,-0.4378,-1535
10539,51.45508,-0.4039,-1495
10540,51.45997,-0.3728,-1450
10541,51.46485,-0.3243,-1372
10542,51.46973,-0.2629,-1288
10543,51.47461,-0.2354,-1269
10544,51.47950,-0.2775,-1388
10545,51.48438,-0.3893,-1619
10546,51.48926,-0.5175,-1833
10547,51.49415,-0.5816,-1913
10548,51.49903,-0.5652,-1839
10549,51.50391,-0.501,-1691
10550,51.50879,-0.4534,-1608
10551,51.51368,-0.5047,-1758
10552,51.51856,-0.6961,-2138
10553,51.52344,-0.9792,-2558
10554,51.52833,-1.231,-2843
10555,51.53321,-1.349,-2921
10556,51.53809,-1.323,-2775
10557,51.54297,-1.18,-2443
10558,51.54786,-0.9691,-2068
10559,51.55274,-0.7575,-1753
10560,51.55762,-0.5761,-1507
10561,51.56251,-0.4168,-1302
10562,51.56739,-0.262,-1105
10563,51.57227,-0.1063,-915.2
10564,51.57715,0.02107,-772.5
10565,51.58204,0.07969,-730.5
10566,51.58692,0.0687,-793.8
10567,51.59180,0.00458,-942.7
10568,51.59668,-0.07969,-1098
10569,51.60157,-0.1328,-1176
10570,51.60645,-0.1356,-1156
10571,51.61133,-0.09709,-1062
10572,51.61622,-0.0403,-948
10573,51.62110,0.02107,-841.2
10574,51.62598,0.07969,-747.3
10575,51.63086,0.1511,-619.8
10576,51.63575,0.2592,-345.8
10577,51.64063,0.4021,86.25
10578,51.64551,0.5532,571
10579,51.65040,0.665,914.4
10580,51.65528,0.7062,998.4
10581,51.66016,0.687,825.1
10582,51.66504,0.6128,432.8
10583,51.66993,0.4992,-32.82
10584,51.67481,0.371,-462.6
10585,51.67969,0.2418,-803
10586,51.68458,0.1209,-1010
10587,51.68946,0.02931,-1125
10588,51.69434,-0.02382,-1183
10589,51.69922,-0.03847,-1180
10590,51.70411,-0.02473,-1133
10591,51.70899,0.003664,-1065
10592,51.71387,0.02748,-1017
10593,51.71876,0.02565,-1032
10594,51.72364,-0.01374,-1132
10595,51.72852,-0.09893,-1294
10596,51.73340,-0.24,-1504
10597,51.73829,-0.4406,-1782
10598,51.74317,-0.6906,-2117
10599,51.74805,-0.9554,-2460
10600,51.75293,-1.15,-2683
10601,51.75782,-1.197,-2669
10602,51.76270,-1.078,-2358
10603,51.76758,-0.8125,-1866
10604,51.77247,-0.512,-1438
10605,51.77735,-0.349,-1256
10606,51.78223,-0.4021,-1443
10607,51.78711,-0.6622,-1936
10608,51.79200,-1,-2462
10609,51.79688,-1.191,-2688
10610,51.80176,-1.116,-2431
10611,51.80665,-0.7722,-1762
10612,51.81153,-0.273,-1071
10613,51.81641,0.1475,-504.5
10614,51.82129,0.316,-194.6
10615,51.82618,0.2455,-545
10616,51.83106,0.00916,-1078
10617,51.83594,-0.2235,-1391
10618,51.84083,-0.294,-1456
10619,51.84571,-0.1914,-1185
10620,51.85059,0.04671,-783.2
10621,51.85547,0.3151,-148.8
10622,51.86036,0.5221,509.1
10623,51.86524,0.6394,849.6
10624,51.87012,0.6916,997.6
10625,51.87501,0.708,999.2
10626,51.87989,0.6824,806.8
10627,51.88477,0.5771,273.3
10628,51.88965,0.3609,-522.1
10629,51.89454,0.06687,-1127
10630,51.89942,-0.2272,-1504
10631,51.90430,-0.4159,-1724
10632,51.90919,-0.4681,-1742
10633,51.91407,-0.4323,-1624
10634,51.91895,-0.3545,-1463
10635,51.92383,-0.2894,-1348
10636,51.92872,-0.2574,-1304
10637,51.93360,-0.2253,-1243
10638,51.93848,-0.1191,-1052
10639,51.94336,0.1008,-703
10640,51.94825,0.381,30.53
10641,51.95313,0.6064,772.5
10642,51.95801,0.6742,891.5
10643,51.96290,0.5615,260.3
10644,51.96778,0.3014,-664.8
10645,51.97266,0.01282,-1185
10646,51.97754,-0.1557,-1367
10647,51.98243,-0.1768,-1348
10648,51.98731,-0.1017,-1156
10649,51.99219,0.01466,-951.1
10650,51.99708,0.1063,-799.2
10651,52.00196,0.1612,-710.6
10652,52.00684,0.2189,-555.7
10653,52.01172,0.3462,-145.8
10654,52.01661,0.5578,600
10655,52.02149,0.7978,1498
10656,52.02637,0.9691,2092
10657,52.03126,0.9993,2029
10658,52.03614,0.894,1324
10659,52.04102,0.6815,361.8
10660,52.04590,0.4507,-397.7
10661,52.05079,0.2794,-822.9
10662,52.05567,0.1667,-1005
10663,52.06055,0.06778,-1138
10664,52.06544,-0.07145,-1335
10665,52.07032,-0.2675,-1599
10666,52.07520,-0.4717,-1853
10667,52.08008,-0.5926,-1971
10668,52.08497,-0.5871,-1884
10669,52.08985,-0.4562,-1590
10670,52.09473,-0.2391,-1222
10671,52.09961,-0.0284,-925.9
10672,52.10450,0.09526,-777.1
10673,52.10938,0.1227,-773.2
10674,52.11426,0.09893,-848.8
10675,52.11915,0.06045,-937.3
10676,52.12403,0.0458,-953.4
10677,52.12891,0.08061,-861.8
10678,52.13379,0.1621,-679.3
10679,52.13868,0.2702,-405.3
10680,52.14356,0.3829,-67.17
10681,52.14844,0.4846,252.7
10682,52.15333,0.5569,472.5
10683,52.15821,0.5926,557.2
10684,52.16309,0.5844,454.9
10685,52.16797,0.5221,128.2
10686,52.17286,0.4085,-329
10687,52.17774,0.2684,-746.5
10688,52.18262,0.1392,-992.3
10689,52.18751,0.05404,-1098
10690,52.19239,0.01374,-1142
10691,52.19727,0.001832,-1138
10692,52.20215,0.01191,-1101
10693,52.20704,0.04488,-1017
10694,52.21192,0.1136,-869.4
10695,52.21680,0.2244,-597.7
10696,52.22169,0.3618,-164.9
10697,52.22657,0.49,257.2
10698,52.23145,0.5542,438.1
10699,52.23633,0.5395,293.9
10700,52.24122,0.4562,-115.3
10701,52.24610,0.3325,-552.6
10702,52.25098,0.24,-785.4
10703,52.25586,0.2207,-786.2
10704,52.26075,0.2693,-589.3
10705,52.26563,0.3581,-256.5
10706,52.27051,0.4433,42.75
10707,52.27540,0.4864,172.5
10708,52.28028,0.4946,175.6
10709,52.28516,0.4983,180.9
10710,52.29004,0.5313,338.9
10711,52.29493,0.6256,726.7
10712,52.29981,0.7703,1280
10713,52.30469,0.9297,1911
10714,52.30958,1.064,2385
10715,52.31446,1.156,2596
10716,52.31934,1.217,2708
10717,52.32422,1.264,2822
10718,52.32911,1.302,2943
10719,52.33399,1.322,2984
10720,52.33887,1.316,2865
10721,52.34376,1.285,2591
10722,52.34864,1.236,2248
10723,52.35352,1.181,1922
10724,52.35840,1.128,1640
10725,52.36329,1.056,1274
10726,52.36817,0.9224,683.9
10727,52.37305,0.6943,-155
10728,52.37794,0.3911,-933.5
10729,52.38282,0.0687,-1384
10730,52.38770,-0.185,-1670
10731,52.39258,-0.3087,-1783
10732,52.39747,-0.3243,-1740
10733,52.40235,-0.2849,-1636
10734,52.40723,-0.2372,-1529
10735,52.41211,-0.2217,-1511
10736,52.41700,-0.24,-1559
10737,52.42188,-0.2647,-1611
10738,52.42676,-0.2501,-1552
10739,52.43165,-0.1667,-1366
10740,52.43653,-0.03481,-1144
10741,52.44141,0.07419,-992.3
10742,52.44629,0.09984,-991.5
10743,52.45118,0.03939,-1144
10744,52.45606,-0.07877,-1372
10745,52.46094,-0.175,-1515
10746,52.46583,-0.1786,-1479
10747,52.47071,-0.07419,-1235
10748,52.47559,0.1163,-907.6
10749,52.48047,0.3087,-580.9
10750,52.48536,0.4085,-351.9
10751,52.49024,0.3838,-535.1
10752,52.49512,0.2134,-990
10753,52.50001,-0.08702,-1478
10754,52.50489,-0.4406,-1985
10755,52.50977,-0.7767,-2395
10756,52.51465,-1.019,-2637
10757,52.51954,-1.12,-2690
10758,52.52442,-1.086,-2524
10759,52.52930,-0.9096,-2137
10760,52.53419,-0.6192,-1661
10761,52.53907,-0.2803,-1186
10762,52.54395,0.03664,-803
10763,52.54883,0.2665,-429
10764,52.55372,0.3902,-119.8
10765,52.55860,0.425,-67.93
10766,52.56348,0.403,-212.2
10767,52.56836,0.349,-439.7
10768,52.57325,0.2995,-594.6
10769,52.57813,0.3014,-551.9
10770,52.58301,0.3957,-145
10771,52.58790,0.599,594.6
10772,52.59278,0.8638,1582
10773,52.59766,1.108,2432
10774,52.60254,1.232,2709
10775,52.60743,1.194,2247
10776,52.61231,0.9874,1074
10777,52.61719,0.6549,-201.5
10778,52.62208,0.3059,-1018
10779,52.62696,0.03572,-1359
10780,52.63184,-0.1163,-1516
10781,52.63672,-0.1823,-1573
10782,52.64161,-0.2116,-1584
10783,52.64649,-0.2317,-1605
10784,52.65137,-0.2446,-1604
10785,52.65626,-0.2327,-1559
10786,52.66114,-0.1759,-1419
10787,52.66602,-0.07511,-1228
10788,52.67090,0.04213,-1037
10789,52.67579,0.1411,-893.8
10790,52.68067,0.207,-807.6
10791,52.68555,0.2611,-716.8
10792,52.69044,0.3362,-531.3
10793,52.69532,0.4488,-193.1
10794,52.70020,0.5633,163.3
10795,52.70508,0.611,262.6
10796,52.70997,0.556,-61.83
10797,52.71485,0.4003,-646.5
10798,52.71973,0.2327,-998.4
10799,52.72461,0.1832,-1026
10800,52.72950,0.3105,-658
10801,52.73438,0.5954,332.8
10802,52.73926,0.9132,1505
10803,52.74415,1.09,2123
10804,52.74903,1.056,1707
10805,52.75391,0.8308,542.7
10806,52.75879,0.5166,-525.2
10807,52.76368,0.3014,-978.6
10808,52.76856,0.2665,-956.4
10809,52.77344,0.3746,-593.9
10810,52.77833,0.5505,19.85
10811,52.78321,0.6641,388.5
10812,52.78809,0.6641,293.1
10813,52.79297,0.5816,-112.2
10814,52.79786,0.4818,-471
10815,52.80274,0.447,-534.3
10816,52.80762,0.4937,-296.2
10817,52.81251,0.5844,82.44
10818,52.81739,0.643,275.6
10819,52.82227,0.6027,13.74
10820,52.82715,0.4461,-626.7
10821,52.83204,0.2125,-1132
10822,52.83692,-0.003664,-1399
10823,52.84180,-0.1337,-1546
10824,52.84669,-0.1759,-1557
10825,52.85157,-0.1704,-1518
10826,52.85645,-0.1475,-1453
10827,52.86133,-0.1246,-1401
10828,52.86622,-0.1108,-1375
10829,52.87110,-0.1063,-1366
10830,52.87598,-0.09984,-1353
10831,52.88086,-0.07877,-1299
10832,52.88575,-0.02565,-1196
10833,52.89063,0.06503,-1030
10834,52.89551,0.1942,-824.4
10835,52.90040,0.3481,-493.1
10836,52.90528,0.502,-19.85
10837,52.91016,0.6229,357.2
10838,52.91504,0.6797,510.7
10839,52.91993,0.6751,416
10840,52.92481,0.6082,66.41
10841,52.92969,0.4745,-466.4
10842,52.93458,0.284,-952.6
10843,52.93946,0.05496,-1299
10844,52.94434,-0.1878,-1636
10845,52.94922,-0.4003,-1900
10846,52.95411,-0.5194,-2013
10847,52.95899,-0.5249,-1948
10848,52.96387,-0.4177,-1693
10849,52.96876,-0.2262,-1353
10850,52.97364,-0.04671,-1095
10851,52.97852,0.03023,-1017
10852,52.98340,-0.00458,-1132
10853,52.98829,-0.12,-1369
10854,52.99317,-0.2299,-1543
10855,52.99805,-0.2391,-1514
10856,53.00294,-0.1246,-1247
10857,53.00782,0.08061,-905.3
10858,53.01270,0.2601,-635.1
10859,53.01758,0.316,-573.2
10860,53.02247,0.2455,-814.5
10861,53.02735,0.08061,-1136
10862,53.03223,-0.06412,-1347
10863,53.03711,-0.09801,-1359
10864,53.04200,-0.01832,-1158
10865,53.04688,0.1319,-886.2
10866,53.05176,0.2436,-710.6
10867,53.05665,0.2345,-793.8
10868,53.06153,0.07145,-1148
10869,53.06641,-0.2107,-1612
10870,53.07129,-0.5065,-2028
10871,53.07618,-0.7053,-2253
10872,53.08106,-0.7621,-2256
10873,53.08594,-0.7026,-2075
10874,53.09083,-0.5551,-1773
10875,53.09571,-0.3728,-1477
10876,53.10059,-0.2281,-1277
10877,53.10547,-0.163,-1209
10878,53.11036,-0.163,-1242
10879,53.11524,-0.1951,-1324
10880,53.12012,-0.2235,-1378
10881,53.12501,-0.1942,-1292
10882,53.12989,-0.08244,-1076
10883,53.13477,0.08885,-835.8
10884,53.13965,0.2455,-605.3
10885,53.14454,0.3105,-495.4
10886,53.14942,0.2821,-641.9
10887,53.15430,0.1905,-883.2
10888,53.15919,0.1117,-1008
10889,53.16407,0.1328,-932
10890,53.16895,0.2894,-512.9
10891,53.17383,0.5423,295.4
10892,53.17872,0.7868,1131
10893,53.18360,0.9261,1582
10894,53.18848,0.9563,1604
10895,53.19336,0.9453,1483
10896,53.19825,0.9737,1677
10897,53.20313,1.127,2385
10898,53.20801,1.391,3544
10899,53.21290,1.653,4818
10900,53.21778,1.768,5279
10901,53.22266,1.667,4072
10902,53.22754,1.347,1936
10903,53.23243,0.9132,219.1
10904,53.23731,0.5661,-706.8
10905,53.24219,0.4278,-919
10906,53.24708,0.4763,-650.3
10907,53.25196,0.6485,12.98
10908,53.25684,0.8656,839.6
10909,53.26172,1.042,1519
10910,53.26661,1.164,2032
10911,53.27149,1.264,2479
10912,53.27637,1.372,3030
10913,53.28126,1.491,3654
10914,53.28614,1.568,4013
10915,53.29102,1.54,3594
10916,53.29590,1.374,2348
10917,53.30079,1.094,959.5
10918,53.30567,0.8134,-0.7633
10919,53.31055,0.6622,-390.1
10920,53.31544,0.6732,-199.2
10921,53.32032,0.8207,491.6
10922,53.32520,1.041,1442
10923,53.33008,1.213,2183
10924,53.33497,1.263,2322
10925,53.33985,1.204,1838
